parcela_id,contrato_id,cliente_id,numero_parcela,data_vencimento,valor_parcela,status_parcela,dias_atraso,etapa_cobranca,data_pagamento,valor_recuperado,potencial_recuperacao,agente_cobranca,mes,ano
4145,287,216,6,2022-09-16,2002.3,Paga,0,Sem Cobrança,2022-09-16,2002.3,Alto,,9,2022
4146,287,216,7,2022-10-16,2002.3,Paga,0,Sem Cobrança,2022-10-19,2002.3,Alto,,10,2022
4147,287,216,8,2022-11-15,2002.3,Paga,0,Sem Cobrança,2022-11-16,2002.3,Alto,,11,2022
4148,287,216,9,2022-12-15,2002.3,Paga,0,Sem Cobrança,2022-12-15,2002.3,Alto,,12,2022
4149,287,216,10,2023-01-14,2002.3,Paga,0,Sem Cobrança,2023-01-16,2002.3,Alto,,1,2023
4150,287,216,11,2023-02-13,2002.3,Paga,0,Sem Cobrança,2023-02-14,2002.3,Alto,,2,2023
4151,287,216,12,2023-03-15,2002.3,Paga,0,Sem Cobrança,2023-03-18,2002.3,Alto,,3,2023
4152,287,216,13,2023-04-14,2002.3,Paga,0,Sem Cobrança,2023-04-15,2002.3,Alto,,4,2023
4153,289,218,1,2024-09-11,952.54,Paga,0,Sem Cobrança,2024-09-13,952.54,Alto,,9,2024
4154,289,218,2,2024-10-11,952.54,Paga,0,Sem Cobrança,2024-10-11,952.54,Alto,,10,2024
4155,289,218,3,2024-11-10,952.54,Paga,0,Sem Cobrança,2024-11-10,952.54,Alto,,11,2024
4156,289,218,4,2024-12-10,952.54,Paga,0,Sem Cobrança,2024-12-11,952.54,Alto,,12,2024
4157,289,218,5,2025-01-09,952.54,Paga,0,Sem Cobrança,2025-01-11,952.54,Alto,,1,2025
4158,289,218,6,2025-02-08,952.54,Vencida,9,Email,,0.0,Médio,Equipe A,2,2025
4159,289,218,7,2025-03-10,952.54,Paga,0,Sem Cobrança,2025-03-11,952.54,Alto,,3,2025
4160,289,218,8,2025-04-09,952.54,Paga,0,Sem Cobrança,2025-04-09,952.54,Alto,,4,2025
4161,289,218,9,2025-05-09,952.54,Vencida,41,Cartório,,0.0,Médio,Terceirizado Sul,5,2025
4162,289,218,10,2025-06-08,952.54,Paga,0,Sem Cobrança,2025-06-10,952.54,Alto,,6,2025
4163,289,218,11,2025-07-08,952.54,Paga,0,Sem Cobrança,2025-07-09,952.54,Alto,,7,2025
4164,289,218,12,2025-08-07,952.54,Paga,0,Sem Cobrança,2025-08-07,952.54,Alto,,8,2025
4165,289,218,13,2025-09-06,952.54,Paga,0,Sem Cobrança,2025-09-06,952.54,Alto,,9,2025
4166,289,218,14,2025-10-06,952.54,Paga,0,Sem Cobrança,2025-10-07,952.54,Alto,,10,2025
4167,289,218,15,2025-11-05,952.54,Pendente,1,SMS,,0.0,Médio,Terceirizado Norte,11,2025
4168,289,218,16,2025-12-05,952.54,Vencida,12,Email,,0.0,Médio,Terceirizado Sul,12,2025
4169,289,218,17,2026-01-04,952.54,Paga,0,Sem Cobrança,2026-01-04,952.54,Alto,,1,2026
4170,290,219,1,2020-05-23,3127.9,Paga,0,Sem Cobrança,2020-05-23,3127.9,Alto,,5,2020
4171,290,219,2,2020-06-22,3127.9,Paga,0,Sem Cobrança,2020-06-22,3127.9,Alto,,6,2020
4172,290,219,3,2020-07-22,3127.9,Paga,0,Sem Cobrança,2020-07-22,3127.9,Alto,,7,2020
4173,290,219,4,2020-08-21,3127.9,Paga,0,Sem Cobrança,2020-08-22,3127.9,Alto,,8,2020
4174,290,219,5,2020-09-20,3127.9,Vencida,31,Cartório,,0.0,Baixo,Equipe A,9,2020
4175,290,219,6,2020-10-20,3127.9,Paga,0,Sem Cobrança,2020-10-22,3127.9,Alto,,10,2020
4176,290,219,7,2020-11-19,3127.9,Paga,0,Sem Cobrança,2020-11-20,3127.9,Alto,,11,2020
4177,290,219,8,2020-12-19,3127.9,Paga,0,Sem Cobrança,2020-12-19,3127.9,Alto,,12,2020
4178,290,219,9,2021-01-18,3127.9,Vencida,8,Email,,0.0,Baixo,Equipe B,1,2021
4179,290,219,10,2021-02-17,3127.9,Vencida,102,Jurídico,,0.0,Baixo,Terceirizado Norte,2,2021
4180,290,219,11,2021-03-19,3127.9,Paga,0,Sem Cobrança,2021-03-22,3127.9,Alto,,3,2021
4181,291,220,1,2020-11-17,2161.71,Paga,0,Sem Cobrança,2020-11-19,2161.71,Alto,,11,2020
4182,291,220,2,2020-12-17,2161.71,Paga,0,Sem Cobrança,2020-12-19,2161.71,Alto,,12,2020
4183,291,220,3,2021-01-16,2161.71,Paga,0,Sem Cobrança,2021-01-18,2161.71,Alto,,1,2021
4184,291,220,4,2021-02-15,2161.71,Paga,0,Sem Cobrança,2021-02-18,2161.71,Alto,,2,2021
4185,291,220,5,2021-03-17,2161.71,Paga,0,Sem Cobrança,2021-03-18,2161.71,Alto,,3,2021
4186,291,220,6,2021-04-16,2161.71,Paga,0,Sem Cobrança,2021-04-16,2161.71,Alto,,4,2021
4187,291,220,7,2021-05-16,2161.71,Vencida,5,Email,,0.0,Médio,Equipe A,5,2021
4188,291,220,8,2021-06-15,2161.71,Vencida,14,Email,,0.0,Médio,Terceirizado Sul,6,2021
4189,291,220,9,2021-07-15,2161.71,Vencida,39,Cartório,,0.0,Médio,Terceirizado Norte,7,2021
4190,291,220,10,2021-08-14,2161.71,Paga,0,Sem Cobrança,2021-08-14,2161.71,Alto,,8,2021
4191,291,220,11,2021-09-13,2161.71,Paga,0,Sem Cobrança,2021-09-15,2161.71,Alto,,9,2021
4192,291,220,12,2021-10-13,2161.71,Paga,0,Sem Cobrança,2021-10-13,2161.71,Alto,,10,2021
4193,291,220,13,2021-11-12,2161.71,Paga,0,Sem Cobrança,2021-11-15,2161.71,Alto,,11,2021
4194,291,220,14,2021-12-12,2161.71,Paga,0,Sem Cobrança,2021-12-12,2161.71,Alto,,12,2021
4195,291,220,15,2022-01-11,2161.71,Paga,0,Sem Cobrança,2022-01-13,2161.71,Alto,,1,2022
4196,291,220,16,2022-02-10,2161.71,Paga,0,Sem Cobrança,2022-02-11,2161.71,Alto,,2,2022
4197,291,220,17,2022-03-12,2161.71,Paga,0,Sem Cobrança,2022-03-12,2161.71,Alto,,3,2022
4198,292,220,1,2021-08-24,4220.28,Paga,0,Sem Cobrança,2021-08-27,4220.28,Alto,,8,2021
4199,292,220,2,2021-09-23,4220.28,Vencida,16,Ligação,,0.0,Médio,Equipe A,9,2021
4200,292,220,3,2021-10-23,4220.28,Paga,0,Sem Cobrança,2021-10-26,4220.28,Alto,,10,2021
4201,292,220,4,2021-11-22,4220.28,Paga,0,Sem Cobrança,2021-11-24,4220.28,Alto,,11,2021
4202,292,220,5,2021-12-22,4220.28,Vencida,76,Jurídico,,0.0,Médio,Equipe C,12,2021
4203,292,220,6,2022-01-21,4220.28,Paga,0,Sem Cobrança,2022-01-23,4220.28,Alto,,1,2022
4204,292,220,7,2022-02-20,4220.28,Paga,0,Sem Cobrança,2022-02-21,4220.28,Alto,,2,2022
4205,292,220,8,2022-03-22,4220.28,Paga,0,Sem Cobrança,2022-03-23,4220.28,Alto,,3,2022
4206,292,220,9,2022-04-21,4220.28,Renegociada,40,Cartório,2022-05-31,3505.06,Médio,Equipe C,4,2022
4207,292,220,10,2022-05-21,4220.28,Paga,0,Sem Cobrança,2022-05-23,4220.28,Alto,,5,2022
4208,292,220,11,2022-06-20,4220.28,Paga,0,Sem Cobrança,2022-06-23,4220.28,Alto,,6,2022
4209,292,220,12,2022-07-20,4220.28,Paga,0,Sem Cobrança,2022-07-23,4220.28,Alto,,7,2022
4210,292,220,13,2022-08-19,4220.28,Renegociada,52,Cartório,2022-10-10,3206.1,Médio,Equipe B,8,2022
4211,292,220,14,2022-09-18,4220.28,Paga,0,Sem Cobrança,2022-09-19,4220.28,Alto,,9,2022
4212,292,220,15,2022-10-18,4220.28,Paga,0,Sem Cobrança,2022-10-21,4220.28,Alto,,10,2022
4213,292,220,16,2022-11-17,4220.28,Paga,0,Sem Cobrança,2022-11-20,4220.28,Alto,,11,2022
4214,293,221,1,2024-02-25,3921.36,Vencida,47,Cartório,,0.0,Médio,Equipe A,2,2024
4215,293,221,2,2024-03-26,3921.36,Pendente,4,SMS,,0.0,Médio,Terceirizado Norte,3,2024
4216,293,221,3,2024-04-25,3921.36,Renegociada,71,Jurídico,2024-07-05,3232.93,Médio,Equipe A,4,2024
4217,293,221,4,2024-05-25,3921.36,Vencida,27,Ligação,,0.0,Médio,Equipe A,5,2024
4218,293,221,5,2024-06-24,3921.36,Paga,0,Sem Cobrança,2024-06-24,3921.36,Alto,,6,2024
4219,293,221,6,2024-07-24,3921.36,Vencida,18,Ligação,,0.0,Médio,Equipe C,7,2024
4220,293,221,7,2024-08-23,3921.36,Renegociada,7,Email,2024-08-30,3022.53,Médio,Terceirizado Sul,8,2024
4221,293,221,8,2024-09-22,3921.36,Vencida,8,Email,,0.0,Médio,Equipe C,9,2024
4222,293,221,9,2024-10-22,3921.36,Vencida,28,Ligação,,0.0,Médio,Equipe A,10,2024
4223,293,221,10,2024-11-21,3921.36,Renegociada,43,Cartório,2025-01-03,3461.21,Médio,Equipe A,11,2024
4224,293,221,11,2024-12-21,3921.36,Paga,0,Sem Cobrança,2024-12-23,3921.36,Alto,,12,2024
4225,293,221,12,2025-01-20,3921.36,Paga,0,Sem Cobrança,2025-01-23,3921.36,Alto,,1,2025
4226,293,221,13,2025-02-19,3921.36,Paga,0,Sem Cobrança,2025-02-22,3921.36,Alto,,2,2025
4227,293,221,14,2025-03-21,3921.36,Paga,0,Sem Cobrança,2025-03-24,3921.36,Alto,,3,2025
4228,293,221,15,2025-04-20,3921.36,Paga,0,Sem Cobrança,2025-04-20,3921.36,Alto,,4,2025
4229,293,221,16,2025-05-20,3921.36,Vencida,13,Email,,0.0,Médio,Terceirizado Norte,5,2025
4230,293,221,17,2025-06-19,3921.36,Renegociada,14,Email,2025-07-03,3228.32,Médio,Terceirizado Norte,6,2025
4231,293,221,18,2025-07-19,3921.36,Paga,0,Sem Cobrança,2025-07-20,3921.36,Alto,,7,2025
4232,294,221,1,2024-05-27,3862.44,Paga,0,Sem Cobrança,2024-05-27,3862.44,Alto,,5,2024
4233,294,221,2,2024-06-26,3862.44,Paga,0,Sem Cobrança,2024-06-28,3862.44,Alto,,6,2024
4234,294,221,3,2024-07-26,3862.44,Pendente,4,SMS,,0.0,Médio,Terceirizado Norte,7,2024
4235,294,221,4,2024-08-25,3862.44,Vencida,7,Email,,0.0,Médio,Terceirizado Sul,8,2024
4236,294,221,5,2024-09-24,3862.44,Paga,0,Sem Cobrança,2024-09-24,3862.44,Alto,,9,2024
4237,294,221,6,2024-10-24,3862.44,Paga,0,Sem Cobrança,2024-10-27,3862.44,Alto,,10,2024
4238,294,221,7,2024-11-23,3862.44,Paga,0,Sem Cobrança,2024-11-23,3862.44,Alto,,11,2024
4239,294,221,8,2024-12-23,3862.44,Paga,0,Sem Cobrança,2024-12-25,3862.44,Alto,,12,2024
4240,294,221,9,2025-01-22,3862.44,Vencida,21,Ligação,,0.0,Médio,Equipe B,1,2025
4241,294,221,10,2025-02-21,3862.44,Vencida,19,Ligação,,0.0,Médio,Terceirizado Sul,2,2025
4242,294,221,11,2025-03-23,3862.44,Paga,0,Sem Cobrança,2025-03-23,3862.44,Alto,,3,2025
4243,294,221,12,2025-04-22,3862.44,Renegociada,72,Jurídico,2025-07-03,3474.68,Médio,Equipe A,4,2025
4244,295,221,1,2024-08-01,12949.65,Pendente,1,SMS,,0.0,Médio,Equipe A,8,2024
4245,295,221,2,2024-08-31,12949.65,Vencida,9,Email,,0.0,Médio,Terceirizado Sul,8,2024
4246,295,221,3,2024-09-30,12949.65,Paga,0,Sem Cobrança,2024-10-03,12949.65,Alto,,9,2024
4247,295,221,4,2024-10-30,12949.65,Paga,0,Sem Cobrança,2024-10-30,12949.65,Alto,,10,2024
4248,295,221,5,2024-11-29,12949.65,Renegociada,20,Ligação,2024-12-19,12313.62,Médio,Terceirizado Sul,11,2024
4249,295,221,6,2024-12-29,12949.65,Paga,0,Sem Cobrança,2024-12-31,12949.65,Alto,,12,2024
4250,295,221,7,2025-01-28,12949.65,Paga,0,Sem Cobrança,2025-01-28,12949.65,Alto,,1,2025
4251,295,221,8,2025-02-27,12949.65,Paga,0,Sem Cobrança,2025-02-27,12949.65,Alto,,2,2025
4252,295,221,9,2025-03-29,12949.65,Paga,0,Sem Cobrança,2025-04-01,12949.65,Alto,,3,2025
4253,295,221,10,2025-04-28,12949.65,Paga,0,Sem Cobrança,2025-04-30,12949.65,Alto,,4,2025
4254,295,221,11,2025-05-28,12949.65,Paga,0,Sem Cobrança,2025-05-29,12949.65,Alto,,5,2025
4255,295,221,12,2025-06-27,12949.65,Paga,0,Sem Cobrança,2025-06-30,12949.65,Alto,,6,2025
4256,295,221,13,2025-07-27,12949.65,Paga,0,Sem Cobrança,2025-07-29,12949.65,Alto,,7,2025
4257,295,221,14,2025-08-26,12949.65,Paga,0,Sem Cobrança,2025-08-27,12949.65,Alto,,8,2025
4258,297,222,1,2021-02-11,3109.4,Paga,0,Sem Cobrança,2021-02-13,3109.4,Alto,,2,2021
4259,297,222,2,2021-03-13,3109.4,Paga,0,Sem Cobrança,2021-03-13,3109.4,Alto,,3,2021
4260,297,222,3,2021-04-12,3109.4,Paga,0,Sem Cobrança,2021-04-12,3109.4,Alto,,4,2021
4261,297,222,4,2021-05-12,3109.4,Paga,0,Sem Cobrança,2021-05-14,3109.4,Alto,,5,2021
4262,297,222,5,2021-06-11,3109.4,Paga,0,Sem Cobrança,2021-06-14,3109.4,Alto,,6,2021
4263,297,222,6,2021-07-11,3109.4,Paga,0,Sem Cobrança,2021-07-14,3109.4,Alto,,7,2021
4264,297,222,7,2021-08-10,3109.4,Paga,0,Sem Cobrança,2021-08-11,3109.4,Alto,,8,2021
4265,297,222,8,2021-09-09,3109.4,Paga,0,Sem Cobrança,2021-09-12,3109.4,Alto,,9,2021
4266,297,222,9,2021-10-09,3109.4,Paga,0,Sem Cobrança,2021-10-11,3109.4,Alto,,10,2021
4267,297,222,10,2021-11-08,3109.4,Paga,0,Sem Cobrança,2021-11-08,3109.4,Alto,,11,2021
4268,297,222,11,2021-12-08,3109.4,Paga,0,Sem Cobrança,2021-12-08,3109.4,Alto,,12,2021
4269,297,222,12,2022-01-07,3109.4,Paga,0,Sem Cobrança,2022-01-10,3109.4,Alto,,1,2022
4270,297,222,13,2022-02-06,3109.4,Paga,0,Sem Cobrança,2022-02-08,3109.4,Alto,,2,2022
4271,297,222,14,2022-03-08,3109.4,Paga,0,Sem Cobrança,2022-03-11,3109.4,Alto,,3,2022
4272,297,222,15,2022-04-07,3109.4,Paga,0,Sem Cobrança,2022-04-08,3109.4,Alto,,4,2022
4273,297,222,16,2022-05-07,3109.4,Paga,0,Sem Cobrança,2022-05-10,3109.4,Alto,,5,2022
4274,297,222,17,2022-06-06,3109.4,Paga,0,Sem Cobrança,2022-06-09,3109.4,Alto,,6,2022
4275,297,222,18,2022-07-06,3109.4,Paga,0,Sem Cobrança,2022-07-06,3109.4,Alto,,7,2022
4276,297,222,19,2022-08-05,3109.4,Paga,0,Sem Cobrança,2022-08-07,3109.4,Alto,,8,2022
4277,297,222,20,2022-09-04,3109.4,Paga,0,Sem Cobrança,2022-09-04,3109.4,Alto,,9,2022
4278,297,222,21,2022-10-04,3109.4,Paga,0,Sem Cobrança,2022-10-04,3109.4,Alto,,10,2022
4279,297,222,22,2022-11-03,3109.4,Paga,0,Sem Cobrança,2022-11-06,3109.4,Alto,,11,2022
4280,297,222,23,2022-12-03,3109.4,Paga,0,Sem Cobrança,2022-12-06,3109.4,Alto,,12,2022
4281,297,222,24,2023-01-02,3109.4,Pendente,2,SMS,,0.0,Alto,Equipe B,1,2023
4282,298,223,1,2025-03-09,7082.62,Paga,0,Sem Cobrança,2025-03-10,7082.62,Alto,,3,2025
4283,298,223,2,2025-04-08,7082.62,Paga,0,Sem Cobrança,2025-04-11,7082.62,Alto,,4,2025
4284,298,223,3,2025-05-08,7082.62,Paga,0,Sem Cobrança,2025-05-11,7082.62,Alto,,5,2025
4285,298,223,4,2025-06-07,7082.62,Paga,0,Sem Cobrança,2025-06-10,7082.62,Alto,,6,2025
4286,298,223,5,2025-07-07,7082.62,Vencida,11,Email,,0.0,Médio,Terceirizado Norte,7,2025
4287,298,223,6,2025-08-06,7082.62,Paga,0,Sem Cobrança,2025-08-08,7082.62,Alto,,8,2025
4288,298,223,7,2025-09-05,7082.62,Paga,0,Sem Cobrança,2025-09-08,7082.62,Alto,,9,2025
4289,298,223,8,2025-10-05,7082.62,Paga,0,Sem Cobrança,2025-10-06,7082.62,Alto,,10,2025
4290,298,223,9,2025-11-04,7082.62,Paga,0,Sem Cobrança,2025-11-07,7082.62,Alto,,11,2025
4291,298,223,10,2025-12-04,7082.62,Vencida,19,Ligação,,0.0,Médio,Equipe A,12,2025
4292,298,223,11,2026-01-03,7082.62,Paga,0,Sem Cobrança,2026-01-04,7082.62,Alto,,1,2026
4293,298,223,12,2026-02-02,7082.62,Paga,0,Sem Cobrança,2026-02-02,7082.62,Alto,,2,2026
4294,298,223,13,2026-03-04,7082.62,Paga,0,Sem Cobrança,2026-03-05,7082.62,Alto,,3,2026
4295,298,223,14,2026-04-03,7082.62,Paga,0,Sem Cobrança,2026-04-05,7082.62,Alto,,4,2026
4296,298,223,15,2026-05-03,7082.62,Paga,0,Sem Cobrança,2026-05-04,7082.62,Alto,,5,2026
4297,298,223,16,2026-06-02,7082.62,Paga,0,Sem Cobrança,2026-06-05,7082.62,Alto,,6,2026
4298,298,223,17,2026-07-02,7082.62,Renegociada,15,Ligação,2026-07-17,7013.91,Médio,Equipe B,7,2026
4299,298,223,18,2026-08-01,7082.62,Vencida,22,Ligação,,0.0,Médio,Equipe B,8,2026
4300,299,224,1,2023-12-05,2068.48,Paga,0,Sem Cobrança,2023-12-06,2068.48,Alto,,12,2023
4301,299,224,2,2024-01-04,2068.48,Paga,0,Sem Cobrança,2024-01-07,2068.48,Alto,,1,2024
4302,299,224,3,2024-02-03,2068.48,Paga,0,Sem Cobrança,2024-02-06,2068.48,Alto,,2,2024
4303,299,224,4,2024-03-04,2068.48,Paga,0,Sem Cobrança,2024-03-04,2068.48,Alto,,3,2024
4304,299,224,5,2024-04-03,2068.48,Paga,0,Sem Cobrança,2024-04-03,2068.48,Alto,,4,2024
4305,299,224,6,2024-05-03,2068.48,Vencida,65,Jurídico,,0.0,Médio,Equipe A,5,2024
4306,299,224,7,2024-06-02,2068.48,Paga,0,Sem Cobrança,2024-06-03,2068.48,Alto,,6,2024
4307,300,224,1,2024-02-27,2510.84,Paga,0,Sem Cobrança,2024-02-28,2510.84,Alto,,2,2024
4308,300,224,2,2024-03-28,2510.84,Paga,0,Sem Cobrança,2024-03-29,2510.84,Alto,,3,2024
4309,300,224,3,2024-04-27,2510.84,Paga,0,Sem Cobrança,2024-04-27,2510.84,Alto,,4,2024
4310,300,224,4,2024-05-27,2510.84,Vencida,18,Ligação,,0.0,Médio,Equipe A,5,2024
4311,300,224,5,2024-06-26,2510.84,Renegociada,1,SMS,2024-06-27,1949.3,Médio,Terceirizado Sul,6,2024
4312,300,224,6,2024-07-26,2510.84,Paga,0,Sem Cobrança,2024-07-29,2510.84,Alto,,7,2024
4313,300,224,7,2024-08-25,2510.84,Renegociada,4,SMS,2024-08-29,1882.31,Médio,Equipe C,8,2024
4314,300,224,8,2024-09-24,2510.84,Paga,0,Sem Cobrança,2024-09-27,2510.84,Alto,,9,2024
4315,300,224,9,2024-10-24,2510.84,Renegociada,52,Cartório,2024-12-15,1997.03,Médio,Equipe A,10,2024
4316,300,224,10,2024-11-23,2510.84,Paga,0,Sem Cobrança,2024-11-25,2510.84,Alto,,11,2024
4317,300,224,11,2024-12-23,2510.84,Vencida,5,Email,,0.0,Médio,Equipe A,12,2024
4318,300,224,12,2025-01-22,2510.84,Paga,0,Sem Cobrança,2025-01-25,2510.84,Alto,,1,2025
4319,300,224,13,2025-02-21,2510.84,Paga,0,Sem Cobrança,2025-02-21,2510.84,Alto,,2,2025
4320,300,224,14,2025-03-23,2510.84,Paga,0,Sem Cobrança,2025-03-24,2510.84,Alto,,3,2025
4321,300,224,15,2025-04-22,2510.84,Paga,0,Sem Cobrança,2025-04-22,2510.84,Alto,,4,2025
4322,300,224,16,2025-05-22,2510.84,Paga,0,Sem Cobrança,2025-05-22,2510.84,Alto,,5,2025
4323,300,224,17,2025-06-21,2510.84,Paga,0,Sem Cobrança,2025-06-24,2510.84,Alto,,6,2025
4324,301,225,1,2021-01-15,1055.73,Vencida,32,Cartório,,0.0,Médio,Terceirizado Norte,1,2021
4325,301,225,2,2021-02-14,1055.73,Paga,0,Sem Cobrança,2021-02-14,1055.73,Alto,,2,2021
4326,301,225,3,2021-03-16,1055.73,Paga,0,Sem Cobrança,2021-03-18,1055.73,Alto,,3,2021
4327,301,225,4,2021-04-15,1055.73,Paga,0,Sem Cobrança,2021-04-18,1055.73,Alto,,4,2021
4328,301,225,5,2021-05-15,1055.73,Paga,0,Sem Cobrança,2021-05-17,1055.73,Alto,,5,2021
4329,301,225,6,2021-06-14,1055.73,Paga,0,Sem Cobrança,2021-06-15,1055.73,Alto,,6,2021
4330,301,225,7,2021-07-14,1055.73,Paga,0,Sem Cobrança,2021-07-17,1055.73,Alto,,7,2021
4331,301,225,8,2021-08-13,1055.73,Paga,0,Sem Cobrança,2021-08-16,1055.73,Alto,,8,2021
4332,301,225,9,2021-09-12,1055.73,Paga,0,Sem Cobrança,2021-09-15,1055.73,Alto,,9,2021
4333,301,225,10,2021-10-12,1055.73,Paga,0,Sem Cobrança,2021-10-12,1055.73,Alto,,10,2021
4334,301,225,11,2021-11-11,1055.73,Paga,0,Sem Cobrança,2021-11-13,1055.73,Alto,,11,2021
4335,301,225,12,2021-12-11,1055.73,Paga,0,Sem Cobrança,2021-12-11,1055.73,Alto,,12,2021
4336,301,225,13,2022-01-10,1055.73,Vencida,12,Email,,0.0,Médio,Equipe B,1,2022
4337,301,225,14,2022-02-09,1055.73,Vencida,9,Email,,0.0,Médio,Equipe C,2,2022
4338,301,225,15,2022-03-11,1055.73,Paga,0,Sem Cobrança,2022-03-14,1055.73,Alto,,3,2022
4339,301,225,16,2022-04-10,1055.73,Paga,0,Sem Cobrança,2022-04-10,1055.73,Alto,,4,2022
4340,301,225,17,2022-05-10,1055.73,Paga,0,Sem Cobrança,2022-05-10,1055.73,Alto,,5,2022
4341,301,225,18,2022-06-09,1055.73,Paga,0,Sem Cobrança,2022-06-12,1055.73,Alto,,6,2022
4342,301,225,19,2022-07-09,1055.73,Paga,0,Sem Cobrança,2022-07-09,1055.73,Alto,,7,2022
4343,301,225,20,2022-08-08,1055.73,Paga,0,Sem Cobrança,2022-08-11,1055.73,Alto,,8,2022
4344,301,225,21,2022-09-07,1055.73,Paga,0,Sem Cobrança,2022-09-09,1055.73,Alto,,9,2022
4345,301,225,22,2022-10-07,1055.73,Paga,0,Sem Cobrança,2022-10-08,1055.73,Alto,,10,2022
4346,301,225,23,2022-11-06,1055.73,Vencida,13,Email,,0.0,Médio,Terceirizado Sul,11,2022
4347,302,225,1,2020-08-09,7144.36,Paga,0,Sem Cobrança,2020-08-09,7144.36,Alto,,8,2020
4348,302,225,2,2020-09-08,7144.36,Vencida,13,Email,,0.0,Médio,Equipe C,9,2020
4349,302,225,3,2020-10-08,7144.36,Paga,0,Sem Cobrança,2020-10-10,7144.36,Alto,,10,2020
4350,302,225,4,2020-11-07,7144.36,Paga,0,Sem Cobrança,2020-11-09,7144.36,Alto,,11,2020
4351,302,225,5,2020-12-07,7144.36,Paga,0,Sem Cobrança,2020-12-09,7144.36,Alto,,12,2020
4352,302,225,6,2021-01-06,7144.36,Paga,0,Sem Cobrança,2021-01-09,7144.36,Alto,,1,2021
4353,302,225,7,2021-02-05,7144.36,Paga,0,Sem Cobrança,2021-02-07,7144.36,Alto,,2,2021
4354,303,226,1,2019-11-20,1662.14,Paga,0,Sem Cobrança,2019-11-23,1662.14,Alto,,11,2019
4355,303,226,2,2019-12-20,1662.14,Paga,0,Sem Cobrança,2019-12-20,1662.14,Alto,,12,2019
4356,303,226,3,2020-01-19,1662.14,Paga,0,Sem Cobrança,2020-01-22,1662.14,Alto,,1,2020
4357,303,226,4,2020-02-18,1662.14,Paga,0,Sem Cobrança,2020-02-18,1662.14,Alto,,2,2020
4358,303,226,5,2020-03-19,1662.14,Paga,0,Sem Cobrança,2020-03-21,1662.14,Alto,,3,2020
4359,303,226,6,2020-04-18,1662.14,Paga,0,Sem Cobrança,2020-04-20,1662.14,Alto,,4,2020
4360,303,226,7,2020-05-18,1662.14,Paga,0,Sem Cobrança,2020-05-21,1662.14,Alto,,5,2020
4361,303,226,8,2020-06-17,1662.14,Paga,0,Sem Cobrança,2020-06-17,1662.14,Alto,,6,2020
4362,303,226,9,2020-07-17,1662.14,Paga,0,Sem Cobrança,2020-07-19,1662.14,Alto,,7,2020
4363,303,226,10,2020-08-16,1662.14,Paga,0,Sem Cobrança,2020-08-17,1662.14,Alto,,8,2020
4364,303,226,11,2020-09-15,1662.14,Paga,0,Sem Cobrança,2020-09-15,1662.14,Alto,,9,2020
4365,303,226,12,2020-10-15,1662.14,Paga,0,Sem Cobrança,2020-10-16,1662.14,Alto,,10,2020
4366,303,226,13,2020-11-14,1662.14,Paga,0,Sem Cobrança,2020-11-16,1662.14,Alto,,11,2020
4367,303,226,14,2020-12-14,1662.14,Paga,0,Sem Cobrança,2020-12-17,1662.14,Alto,,12,2020
4368,303,226,15,2021-01-13,1662.14,Paga,0,Sem Cobrança,2021-01-14,1662.14,Alto,,1,2021
4369,303,226,16,2021-02-12,1662.14,Paga,0,Sem Cobrança,2021-02-13,1662.14,Alto,,2,2021
4370,303,226,17,2021-03-14,1662.14,Paga,0,Sem Cobrança,2021-03-16,1662.14,Alto,,3,2021
4371,303,226,18,2021-04-13,1662.14,Paga,0,Sem Cobrança,2021-04-13,1662.14,Alto,,4,2021
4372,303,226,19,2021-05-13,1662.14,Paga,0,Sem Cobrança,2021-05-15,1662.14,Alto,,5,2021
4373,303,226,20,2021-06-12,1662.14,Paga,0,Sem Cobrança,2021-06-14,1662.14,Alto,,6,2021
4374,303,226,21,2021-07-12,1662.14,Paga,0,Sem Cobrança,2021-07-12,1662.14,Alto,,7,2021
4375,303,226,22,2021-08-11,1662.14,Pendente,1,SMS,,0.0,Médio,Equipe B,8,2021
4376,303,226,23,2021-09-10,1662.14,Paga,0,Sem Cobrança,2021-09-11,1662.14,Alto,,9,2021
4377,304,227,1,2023-09-03,2363.72,Paga,0,Email,2023-09-09,2338.43,Alto,Terceirizado Norte,9,2023
4378,304,227,2,2023-10-03,2363.72,Paga,0,Sem Cobrança,2023-10-06,2363.72,Alto,,10,2023
4379,304,227,3,2023-11-02,2363.72,Vencida,50,Cartório,,0.0,Médio,Equipe A,11,2023
4380,304,227,4,2023-12-02,2363.72,Paga,0,Sem Cobrança,2023-12-02,2363.72,Alto,,12,2023
4381,304,227,5,2024-01-01,2363.72,Vencida,31,Cartório,,0.0,Alto,Equipe A,1,2024
4382,304,227,6,2024-01-31,2363.72,Paga,0,SMS,2024-02-01,2332.91,Alto,Terceirizado Sul,1,2024
4383,304,227,7,2024-03-01,2363.72,Paga,0,Sem Cobrança,2024-03-04,2363.72,Alto,,3,2024
4384,304,227,8,2024-03-31,2363.72,Paga,0,Sem Cobrança,2024-03-31,2363.72,Alto,,3,2024
4385,304,227,9,2024-04-30,2363.72,Paga,0,Sem Cobrança,2024-04-30,2363.72,Alto,,4,2024
4386,304,227,10,2024-05-30,2363.72,Vencida,13,Email,,0.0,Alto,Terceirizado Norte,5,2024
