comunicacao_id,cliente_id,contrato_id,tipo_comunicacao,campanha,data_prevista_envio,data_envio,status_envio,resultado,mes_referencia,ano_referencia,custo_estimado_rs
871,95,130,Push,Entrega Veículo,2026-11-17,,Agendado,,11,2026,0.01
872,95,130,Email,Lembrete Parcela,2025-01-23,2025-01-23,Enviado,Respondido,1,2025,0.03
873,95,130,Email,Cobrança,2026-05-26,2026-05-26,Enviado,Respondido,5,2026,0.03
874,143,191,Push,Renovação,2025-06-14,2025-06-14,Enviado,Pagou,6,2025,0.01
875,143,191,Email,Cobrança,2026-02-07,,Cancelado,,2,2026,0.03
876,53,67,WhatsApp,Lembrete Parcela,2025-04-01,2025-04-01,Enviado,Sem Resposta,4,2025,0.25
877,53,67,Email,Lembrete Parcela,2025-08-21,2025-08-21,Enviado,Sem Resposta,8,2025,0.03
878,53,67,Push,Renovação,2026-07-18,2026-07-18,Enviado,Pagou,7,2026,0.01
879,53,67,WhatsApp,Oferta Cross-sell,2026-08-07,,Agendado,,8,2026,0.25
880,53,67,Push,Entrega Veículo,2026-01-29,2026-01-29,Enviado,Pagou,1,2026,0.01
881,53,67,WhatsApp,Renovação,2026-08-10,2026-08-10,Enviado,Sem Resposta,8,2026,0.25
882,53,67,WhatsApp,Cobrança,2025-04-28,2025-04-28,Enviado,Sem Resposta,4,2025,0.25
883,53,67,Push,Cobrança,2026-08-20,,Agendado,,8,2026,0.01
884,204,268,Email,Lembrete Parcela,2025-10-21,,Falhou,,10,2025,0.03
885,204,268,WhatsApp,Cobrança,2025-10-08,2025-10-08,Enviado,Sem Resposta,10,2025,0.25
886,204,268,WhatsApp,CNH Pendência,2026-07-30,2026-07-30,Enviado,Sem Resposta,7,2026,0.25
887,204,268,SMS,Renovação,2026-12-30,,Agendado,,12,2026,0.12
888,204,268,Carta,CNH Pendência,2025-10-23,2025-10-23,Enviado,Opt-out,10,2025,4.5
889,204,268,WhatsApp,Entrega Veículo,2025-06-05,2025-06-05,Enviado,Pagou,6,2025,0.25
890,93,128,WhatsApp,Entrega Veículo,2026-01-29,2026-01-29,Enviado,Respondido,1,2026,0.25
891,93,128,SMS,Oferta Cross-sell,2026-04-16,2026-04-16,Enviado,Pagou,4,2026,0.12
892,93,128,Email,Entrega Veículo,2026-08-01,,Agendado,,8,2026,0.03
893,93,128,Email,Cobrança,2025-09-04,2025-09-04,Enviado,Pagou,9,2025,0.03
894,10,13,WhatsApp,Cobrança,2025-08-14,2025-08-14,Enviado,Sem Resposta,8,2025,0.25
895,10,13,Carta,Cobrança,2026-03-25,,Cancelado,,3,2026,4.5
896,176,235,Email,Cobrança,2025-01-17,2025-01-17,Enviado,Pagou,1,2025,0.03
897,176,235,Email,Oferta Cross-sell,2025-10-10,2025-10-10,Enviado,Respondido,10,2025,0.03
898,176,235,WhatsApp,Cobrança,2025-12-25,2025-12-25,Enviado,Sem Resposta,12,2025,0.25
899,176,235,Email,Renovação,2026-09-05,,Agendado,,9,2026,0.03
900,176,235,Email,CNH Pendência,2026-07-17,2026-07-17,Enviado,Sem Resposta,7,2026,0.03
901,176,235,SMS,Cobrança,2026-01-01,2026-01-01,Enviado,Sem Resposta,1,2026,0.12
902,215,286,Email,Lembrete Parcela,2027-01-11,,Agendado,,1,2027,0.03
903,215,286,WhatsApp,Cobrança,2025-09-27,2025-09-27,Enviado,Sem Resposta,9,2025,0.25
904,215,286,SMS,Cobrança,2026-12-19,,Agendado,,12,2026,0.12
905,215,286,Push,Cobrança,2026-10-25,,Agendado,,10,2026,0.01
906,215,286,WhatsApp,Cobrança,2026-10-09,,Agendado,,10,2026,0.25
907,215,286,Push,Lembrete Parcela,2026-07-17,2026-07-17,Enviado,Respondido,7,2026,0.01
908,41,50,SMS,Entrega Veículo,2026-04-26,2026-04-26,Enviado,Opt-out,4,2026,0.12
909,41,50,Push,Cobrança,2025-03-27,2025-03-27,Enviado,Sem Resposta,3,2025,0.01
910,41,50,SMS,Oferta Cross-sell,2025-04-28,2025-04-28,Enviado,Pagou,4,2025,0.12
911,41,50,Email,Renovação,2025-11-21,2025-11-21,Enviado,Respondido,11,2025,0.03
912,41,50,SMS,Lembrete Parcela,2025-10-20,2025-10-20,Enviado,Sem Resposta,10,2025,0.12
913,41,50,SMS,Renovação,2026-06-26,2026-06-26,Enviado,Sem Resposta,6,2026,0.12
914,34,42,WhatsApp,Cobrança,2025-09-07,2025-09-07,Enviado,Respondido,9,2025,0.25
915,34,42,SMS,Cobrança,2025-08-23,2025-08-23,Enviado,Sem Resposta,8,2025,0.12
916,6,7,Push,Lembrete Parcela,2026-07-16,2026-07-16,Enviado,Sem Resposta,7,2026,0.01
917,6,7,WhatsApp,Cobrança,2025-11-24,2025-11-24,Enviado,Respondido,11,2025,0.25
918,6,7,WhatsApp,Lembrete Parcela,2026-07-16,2026-07-16,Enviado,Respondido,7,2026,0.25
919,132,180,WhatsApp,Renovação,2025-03-15,2025-03-15,Enviado,Sem Resposta,3,2025,0.25
920,132,180,SMS,Lembrete Parcela,2025-02-24,2025-02-24,Enviado,Respondido,2,2025,0.12
921,132,180,Email,Entrega Veículo,2025-12-10,,Falhou,,12,2025,0.03
922,132,180,Email,Cobrança,2026-09-13,,Agendado,,9,2026,0.03
923,132,180,SMS,Cobrança,2025-06-07,2025-06-07,Enviado,Sem Resposta,6,2025,0.12
924,132,180,Email,Cobrança,2026-08-03,2026-08-03,Enviado,Respondido,8,2026,0.03
925,132,180,Email,CNH Pendência,2026-06-16,2026-06-16,Enviado,Respondido,6,2026,0.03
926,132,180,SMS,Cobrança,2026-09-29,,Agendado,,9,2026,0.12
927,144,194,SMS,Entrega Veículo,2026-08-13,,Agendado,,8,2026,0.12
928,144,194,SMS,Renovação,2025-02-17,,Falhou,,2,2025,0.12
929,144,194,SMS,Cobrança,2025-08-03,2025-08-03,Enviado,Respondido,8,2025,0.12
930,144,194,SMS,Cobrança,2026-01-23,,Cancelado,,1,2026,0.12
931,144,194,SMS,Cobrança,2025-09-18,2025-09-18,Enviado,Pagou,9,2025,0.12
932,144,194,Email,Lembrete Parcela,2025-07-10,2025-07-10,Enviado,Sem Resposta,7,2025,0.03
933,144,194,WhatsApp,CNH Pendência,2025-01-06,2025-01-06,Enviado,Sem Resposta,1,2025,0.25
934,144,194,SMS,Renovação,2025-02-25,2025-02-25,Enviado,Sem Resposta,2,2025,0.12
935,189,252,WhatsApp,Cobrança,2026-04-30,2026-04-30,Enviado,Pagou,4,2026,0.25
936,189,252,WhatsApp,Cobrança,2026-01-05,2026-01-05,Enviado,Sem Resposta,1,2026,0.25
937,189,252,Email,Cobrança,2026-10-25,,Agendado,,10,2026,0.03
938,189,252,Push,Lembrete Parcela,2026-11-12,,Agendado,,11,2026,0.01
939,31,38,WhatsApp,CNH Pendência,2026-05-15,2026-05-15,Enviado,Sem Resposta,5,2026,0.25
940,31,38,WhatsApp,Cobrança,2026-12-09,,Agendado,,12,2026,0.25
941,31,38,Push,Cobrança,2025-04-18,2025-04-18,Enviado,Pagou,4,2025,0.01
942,31,38,SMS,Renovação,2027-01-26,,Agendado,,1,2027,0.12
943,144,193,Carta,Cobrança,2026-10-09,,Agendado,,10,2026,4.5
944,144,193,Email,Entrega Veículo,2027-01-18,,Agendado,,1,2027,0.03
945,144,193,SMS,Cobrança,2026-02-22,2026-02-22,Enviado,Sem Resposta,2,2026,0.12
946,144,193,WhatsApp,Lembrete Parcela,2025-09-13,2025-09-13,Enviado,Respondido,9,2025,0.25
947,84,114,Email,Lembrete Parcela,2026-09-08,,Agendado,,9,2026,0.03
948,84,114,Email,Cobrança,2026-04-14,,Falhou,,4,2026,0.03
949,84,114,Email,Lembrete Parcela,2026-07-15,,Falhou,,7,2026,0.03
950,84,114,SMS,Cobrança,2026-11-14,,Agendado,,11,2026,0.12
951,84,114,Email,Oferta Cross-sell,2025-01-27,2025-01-27,Enviado,Respondido,1,2025,0.03
952,84,114,SMS,Lembrete Parcela,2025-08-31,2025-08-31,Enviado,Pagou,8,2025,0.12
953,84,114,WhatsApp,Lembrete Parcela,2025-04-09,2025-04-09,Enviado,Respondido,4,2025,0.25
954,88,119,Email,Cobrança,2027-01-15,,Agendado,,1,2027,0.03
955,88,119,Email,Cobrança,2025-01-24,2025-01-24,Enviado,Respondido,1,2025,0.03
956,88,119,SMS,Cobrança,2026-08-02,,Agendado,,8,2026,0.12
957,88,119,SMS,Entrega Veículo,2026-05-09,,Cancelado,,5,2026,0.12
958,88,119,SMS,Entrega Veículo,2026-11-07,,Agendado,,11,2026,0.12
959,88,119,WhatsApp,Lembrete Parcela,2025-05-06,,Cancelado,,5,2025,0.25
960,205,270,WhatsApp,Lembrete Parcela,2026-03-29,2026-03-29,Enviado,Sem Resposta,3,2026,0.25
961,205,270,SMS,Cobrança,2025-06-18,2025-06-18,Enviado,Pagou,6,2025,0.12
962,205,270,Email,Cobrança,2026-09-18,,Agendado,,9,2026,0.03
963,205,270,Email,Oferta Cross-sell,2026-12-28,,Agendado,,12,2026,0.03
964,205,270,WhatsApp,CNH Pendência,2026-08-03,,Agendado,,8,2026,0.25
965,27,34,WhatsApp,Renovação,2025-03-23,,Cancelado,,3,2025,0.25
966,27,34,WhatsApp,Cobrança,2026-11-07,,Agendado,,11,2026,0.25
967,27,34,WhatsApp,Lembrete Parcela,2026-02-24,2026-02-24,Enviado,Sem Resposta,2,2026,0.25
968,118,162,WhatsApp,Lembrete Parcela,2025-08-14,2025-08-14,Enviado,Respondido,8,2025,0.25
969,118,162,SMS,Entrega Veículo,2026-08-08,2026-08-08,Enviado,Sem Resposta,8,2026,0.12
970,118,162,WhatsApp,Lembrete Parcela,2025-02-04,2025-02-04,Enviado,Respondido,2,2025,0.25
971,118,162,SMS,Cobrança,2026-05-03,,Falhou,,5,2026,0.12
972,118,162,Email,Renovação,2027-01-23,,Agendado,,1,2027,0.03
973,187,249,SMS,Oferta Cross-sell,2026-07-31,2026-07-31,Enviado,Sem Resposta,7,2026,0.12
974,187,249,SMS,Cobrança,2026-03-21,2026-03-21,Enviado,Respondido,3,2026,0.12
975,187,249,SMS,Cobrança,2025-04-17,2025-04-17,Enviado,Opt-out,4,2025,0.12
976,187,249,WhatsApp,Oferta Cross-sell,2026-08-22,,Agendado,,8,2026,0.25
977,185,246,WhatsApp,Cobrança,2026-09-11,,Agendado,,9,2026,0.25
978,185,246,SMS,CNH Pendência,2026-03-04,,Falhou,,3,2026,0.12
979,185,246,Email,Entrega Veículo,2025-02-03,2025-02-03,Enviado,Respondido,2,2025,0.03
980,185,246,SMS,Lembrete Parcela,2025-05-05,,Cancelado,,5,2025,0.12
981,185,246,SMS,Lembrete Parcela,2026-10-24,,Agendado,,10,2026,0.12
982,185,246,SMS,Cobrança,2025-03-03,2025-03-03,Enviado,Respondido,3,2025,0.12
983,185,246,WhatsApp,Renovação,2025-04-09,2025-04-09,Enviado,Opt-out,4,2025,0.25
984,185,246,SMS,Oferta Cross-sell,2025-03-02,2025-03-02,Enviado,Pagou,3,2025,0.12
985,77,105,Carta,CNH Pendência,2026-08-30,,Agendado,,8,2026,4.5
986,77,105,SMS,Cobrança,2026-12-28,,Agendado,,12,2026,0.12
987,40,49,WhatsApp,Cobrança,2025-05-19,2025-05-19,Enviado,Sem Resposta,5,2025,0.25
988,40,49,SMS,CNH Pendência,2026-12-21,,Agendado,,12,2026,0.12
989,40,49,SMS,CNH Pendência,2025-05-16,2025-05-16,Enviado,Sem Resposta,5,2025,0.12
990,40,49,Email,Lembrete Parcela,2027-01-26,,Agendado,,1,2027,0.03
991,40,49,Push,Cobrança,2026-03-23,2026-03-23,Enviado,Sem Resposta,3,2026,0.01
992,40,49,SMS,Oferta Cross-sell,2025-03-15,2025-03-15,Enviado,Pagou,3,2025,0.12
993,40,49,Push,Cobrança,2025-04-24,2025-04-24,Enviado,Sem Resposta,4,2025,0.01
994,186,248,SMS,Oferta Cross-sell,2025-06-05,2025-06-05,Enviado,Sem Resposta,6,2025,0.12
995,186,248,WhatsApp,Cobrança,2025-12-10,2025-12-10,Enviado,Respondido,12,2025,0.25
996,186,248,Email,Oferta Cross-sell,2026-11-08,,Agendado,,11,2026,0.03
997,186,248,Email,Cobrança,2026-10-26,,Agendado,,10,2026,0.03
998,186,248,Email,Cobrança,2026-12-06,,Agendado,,12,2026,0.03
999,186,248,Carta,Lembrete Parcela,2026-01-08,2026-01-08,Enviado,Pagou,1,2026,4.5
1000,186,248,WhatsApp,Cobrança,2025-10-10,2025-10-10,Enviado,Pagou,10,2025,0.25
1001,186,248,Email,Renovação,2026-08-07,,Cancelado,,8,2026,0.03
1002,89,120,SMS,Cobrança,2025-12-15,2025-12-15,Enviado,Sem Resposta,12,2025,0.12
1003,89,120,Email,Lembrete Parcela,2026-06-01,2026-06-01,Enviado,Respondido,6,2026,0.03
1004,89,120,Email,Entrega Veículo,2026-11-25,,Agendado,,11,2026,0.03
1005,89,120,Email,Cobrança,2026-11-01,,Agendado,,11,2026,0.03
1006,89,120,SMS,Renovação,2025-01-09,2025-01-09,Enviado,Sem Resposta,1,2025,0.12
1007,89,120,Carta,Cobrança,2026-10-10,,Agendado,,10,2026,4.5
1008,1,1,SMS,CNH Pendência,2026-12-09,,Agendado,,12,2026,0.12
1009,1,1,Push,Lembrete Parcela,2026-10-06,,Agendado,,10,2026,0.01
1010,111,155,Email,Lembrete Parcela,2026-08-27,,Agendado,,8,2026,0.03
1011,111,155,SMS,CNH Pendência,2026-02-26,2026-02-26,Enviado,Sem Resposta,2,2026,0.12
1012,120,164,Push,Cobrança,2026-12-03,,Agendado,,12,2026,0.01
1013,120,164,SMS,Cobrança,2025-06-22,2025-06-22,Enviado,Pagou,6,2025,0.12
1014,120,164,Carta,Cobrança,2026-09-05,,Agendado,,9,2026,4.5
1015,120,164,WhatsApp,Cobrança,2026-07-24,2026-07-24,Enviado,Respondido,7,2026,0.25
1016,120,164,Email,Cobrança,2025-07-17,2025-07-17,Enviado,Sem Resposta,7,2025,0.03
1017,120,164,SMS,Oferta Cross-sell,2025-02-09,2025-02-09,Enviado,Sem Resposta,2,2025,0.12
1018,120,164,WhatsApp,Renovação,2025-04-15,2025-04-15,Enviado,Opt-out,4,2025,0.25
1019,13,16,WhatsApp,Lembrete Parcela,2026-10-20,,Agendado,,10,2026,0.25
1020,13,16,Push,Cobrança,2026-09-07,,Agendado,,9,2026,0.01
1021,13,16,WhatsApp,Cobrança,2025-01-08,2025-01-08,Enviado,Sem Resposta,1,2025,0.25
1022,13,16,WhatsApp,Cobrança,2026-12-04,,Agendado,,12,2026,0.25
1023,195,259,WhatsApp,Entrega Veículo,2025-09-04,2025-09-04,Enviado,Opt-out,9,2025,0.25
1024,195,259,SMS,Cobrança,2026-08-27,,Agendado,,8,2026,0.12
1025,195,259,Push,Lembrete Parcela,2026-10-24,,Agendado,,10,2026,0.01
1026,195,259,SMS,Cobrança,2025-05-10,2025-05-10,Enviado,Sem Resposta,5,2025,0.12
1027,195,259,Push,Entrega Veículo,2026-04-26,2026-04-26,Enviado,Pagou,4,2026,0.01
1028,195,259,Carta,Cobrança,2025-02-07,2025-02-07,Enviado,Sem Resposta,2,2025,4.5
1029,131,179,WhatsApp,Oferta Cross-sell,2025-08-16,2025-08-16,Enviado,Sem Resposta,8,2025,0.25
1030,131,179,WhatsApp,Entrega Veículo,2027-01-20,,Agendado,,1,2027,0.25
1031,131,179,Email,Entrega Veículo,2025-04-29,2025-04-29,Enviado,Respondido,4,2025,0.03
1032,131,179,WhatsApp,CNH Pendência,2026-11-22,,Agendado,,11,2026,0.25
1033,131,179,Push,Cobrança,2026-02-17,2026-02-17,Enviado,Respondido,2,2026,0.01
1034,131,179,WhatsApp,CNH Pendência,2026-12-05,,Agendado,,12,2026,0.25
1035,131,179,WhatsApp,Lembrete Parcela,2025-01-22,2025-01-22,Enviado,Sem Resposta,1,2025,0.25
1036,224,299,SMS,CNH Pendência,2026-03-17,2026-03-17,Enviado,Respondido,3,2026,0.12
1037,224,299,Carta,Cobrança,2026-07-11,2026-07-11,Enviado,Sem Resposta,7,2026,4.5
1038,224,299,Email,Lembrete Parcela,2025-09-04,2025-09-04,Enviado,Pagou,9,2025,0.03
1039,224,299,Carta,Renovação,2025-11-22,2025-11-22,Enviado,Sem Resposta,11,2025,4.5
1040,224,299,Email,Entrega Veículo,2025-11-03,2025-11-03,Enviado,Sem Resposta,11,2025,0.03
1041,224,299,SMS,Cobrança,2025-10-15,2025-10-15,Enviado,Pagou,10,2025,0.12
1042,213,282,WhatsApp,Oferta Cross-sell,2026-10-15,,Agendado,,10,2026,0.25
1043,213,282,Email,Cobrança,2026-09-16,,Agendado,,9,2026,0.03
1044,213,282,Carta,Cobrança,2025-10-16,2025-10-16,Enviado,Respondido,10,2025,4.5
1045,213,282,SMS,Cobrança,2026-06-09,2026-06-09,Enviado,Respondido,6,2026,0.12
1046,213,282,WhatsApp,Cobrança,2025-12-05,2025-12-05,Enviado,Opt-out,12,2025,0.25
1047,213,282,SMS,Renovação,2025-11-19,2025-11-19,Enviado,Pagou,11,2025,0.12
1048,188,250,Email,Entrega Veículo,2026-12-23,,Agendado,,12,2026,0.03
1049,188,250,SMS,CNH Pendência,2026-01-13,2026-01-13,Enviado,Respondido,1,2026,0.12
1050,188,250,SMS,Lembrete Parcela,2025-12-13,2025-12-13,Enviado,Sem Resposta,12,2025,0.12
1051,188,250,SMS,Cobrança,2026-07-05,,Falhou,,7,2026,0.12
1052,188,250,Email,Cobrança,2025-01-21,,Falhou,,1,2025,0.03
1053,188,250,Email,Cobrança,2025-04-03,2025-04-03,Enviado,Respondido,4,2025,0.03
1054,239,320,WhatsApp,Entrega Veículo,2026-08-07,,Agendado,,8,2026,0.25
1055,239,320,Email,Cobrança,2025-07-01,,Falhou,,7,2025,0.03
1056,239,320,SMS,Renovação,2026-02-20,2026-02-20,Enviado,Respondido,2,2026,0.12
1057,239,320,WhatsApp,CNH Pendência,2025-05-10,2025-05-10,Enviado,Pagou,5,2025,0.25
1058,114,158,SMS,Cobrança,2025-02-16,2025-02-16,Enviado,Pagou,2,2025,0.12
1059,114,158,SMS,CNH Pendência,2026-03-05,2026-03-05,Enviado,Sem Resposta,3,2026,0.12
1060,114,158,SMS,Cobrança,2026-01-18,2026-01-18,Enviado,Sem Resposta,1,2026,0.12
1061,8,9,SMS,Cobrança,2025-01-23,2025-01-23,Enviado,Sem Resposta,1,2025,0.12
1062,8,9,SMS,Cobrança,2025-12-15,2025-12-15,Enviado,Pagou,12,2025,0.12
1063,8,9,Email,Cobrança,2026-01-13,2026-01-13,Enviado,Sem Resposta,1,2026,0.03
1064,8,9,Email,Cobrança,2026-09-06,,Agendado,,9,2026,0.03
1065,8,9,SMS,Cobrança,2026-09-25,,Agendado,,9,2026,0.12
1066,174,232,SMS,Lembrete Parcela,2026-04-25,2026-04-25,Enviado,Pagou,4,2026,0.12
1067,174,232,SMS,Lembrete Parcela,2026-03-28,2026-03-28,Enviado,Pagou,3,2026,0.12
1068,174,232,WhatsApp,Renovação,2025-10-30,,Falhou,,10,2025,0.25
1069,202,266,WhatsApp,Cobrança,2026-08-21,,Agendado,,8,2026,0.25
1070,202,266,Push,Lembrete Parcela,2026-03-07,2026-03-07,Enviado,Sem Resposta,3,2026,0.01
1071,202,266,WhatsApp,Cobrança,2026-03-05,2026-03-05,Enviado,Respondido,3,2026,0.25
1072,202,266,WhatsApp,Oferta Cross-sell,2027-01-13,,Agendado,,1,2027,0.25
1073,92,125,SMS,Oferta Cross-sell,2027-01-07,,Agendado,,1,2027,0.12
1074,92,125,SMS,Cobrança,2025-04-27,2025-04-27,Enviado,Sem Resposta,4,2025,0.12
1075,92,125,Email,Lembrete Parcela,2026-05-05,2026-05-05,Enviado,Respondido,5,2026,0.03
1076,92,125,SMS,Cobrança,2026-09-01,,Agendado,,9,2026,0.12
1077,189,251,SMS,Renovação,2026-11-05,,Agendado,,11,2026,0.12
1078,189,251,Email,CNH Pendência,2026-06-09,2026-06-09,Enviado,Respondido,6,2026,0.03
1079,189,251,SMS,Oferta Cross-sell,2027-01-03,,Agendado,,1,2027,0.12
1080,189,251,SMS,Cobrança,2025-09-08,2025-09-08,Enviado,Sem Resposta,9,2025,0.12
1081,189,251,WhatsApp,Entrega Veículo,2025-06-02,,Falhou,,6,2025,0.25
1082,189,251,SMS,Lembrete Parcela,2026-03-24,2026-03-24,Enviado,Sem Resposta,3,2026,0.12
1083,110,152,Email,CNH Pendência,2026-05-06,2026-05-06,Enviado,Sem Resposta,5,2026,0.03
1084,110,152,Email,Cobrança,2026-05-24,2026-05-24,Enviado,Sem Resposta,5,2026,0.03
1085,110,152,Email,CNH Pendência,2026-06-21,2026-06-21,Enviado,Respondido,6,2026,0.03
1086,110,152,WhatsApp,Lembrete Parcela,2026-02-02,2026-02-02,Enviado,Respondido,2,2026,0.25
1087,110,152,SMS,Renovação,2025-08-14,,Falhou,,8,2025,0.12
1088,110,152,WhatsApp,Renovação,2025-10-14,2025-10-14,Enviado,Sem Resposta,10,2025,0.25
1089,65,84,Email,Entrega Veículo,2027-01-20,,Agendado,,1,2027,0.03
1090,65,84,Push,Renovação,2026-04-26,,Cancelado,,4,2026,0.01
1091,65,84,Email,Cobrança,2026-03-13,2026-03-13,Enviado,Sem Resposta,3,2026,0.03
1092,65,84,SMS,CNH Pendência,2025-05-04,2025-05-04,Enviado,Sem Resposta,5,2025,0.12
1093,65,84,SMS,Cobrança,2025-05-13,,Cancelado,,5,2025,0.12
1094,65,84,Email,Renovação,2026-08-29,,Agendado,,8,2026,0.03
1095,65,84,WhatsApp,Cobrança,2026-09-02,,Agendado,,9,2026,0.25
1096,65,84,Carta,Lembrete Parcela,2026-09-15,,Agendado,,9,2026,4.5
1097,115,159,WhatsApp,Entrega Veículo,2027-01-05,,Agendado,,1,2027,0.25
1098,115,159,WhatsApp,Renovação,2025-10-03,,Falhou,,10,2025,0.25
1099,115,159,WhatsApp,Cobrança,2026-01-16,,Falhou,,1,2026,0.25
1100,115,159,WhatsApp,Cobrança,2026-05-21,2026-05-21,Enviado,Opt-out,5,2026,0.25
1101,115,159,Carta,Lembrete Parcela,2027-01-26,,Agendado,,1,2027,4.5
1102,115,159,Push,Cobrança,2026-12-24,,Agendado,,12,2026,0.01
1103,66,85,SMS,CNH Pendência,2026-06-17,2026-06-17,Enviado,Sem Resposta,6,2026,0.12
1104,66,85,SMS,Renovação,2026-06-27,2026-06-27,Enviado,Sem Resposta,6,2026,0.12
1105,66,85,WhatsApp,Oferta Cross-sell,2026-09-06,,Agendado,,9,2026,0.25
1106,66,85,SMS,Lembrete Parcela,2025-06-09,2025-06-09,Enviado,Opt-out,6,2025,0.12
1107,66,85,SMS,Lembrete Parcela,2026-02-09,2026-02-09,Enviado,Pagou,2,2026,0.12
1108,6,6,SMS,Cobrança,2025-05-24,2025-05-24,Enviado,Pagou,5,2025,0.12
1109,6,6,Email,CNH Pendência,2025-03-10,,Cancelado,,3,2025,0.03
1110,6,6,WhatsApp,CNH Pendência,2025-02-20,,Falhou,,2,2025,0.25
1111,6,6,Email,Lembrete Parcela,2025-10-02,2025-10-02,Enviado,Pagou,10,2025,0.03
1112,6,6,Carta,Lembrete Parcela,2025-08-06,2025-08-06,Enviado,Sem Resposta,8,2025,4.5
1113,242,323,Push,Renovação,2026-07-08,2026-07-08,Enviado,Sem Resposta,7,2026,0.01
1114,242,323,SMS,Lembrete Parcela,2025-01-09,,Falhou,,1,2025,0.12
1115,242,323,SMS,Lembrete Parcela,2026-11-20,,Agendado,,11,2026,0.12
1116,242,323,WhatsApp,CNH Pendência,2026-01-15,,Falhou,,1,2026,0.25
1117,242,323,WhatsApp,Cobrança,2025-07-12,2025-07-12,Enviado,Sem Resposta,7,2025,0.25
1118,242,323,SMS,Lembrete Parcela,2025-08-09,2025-08-09,Enviado,Pagou,8,2025,0.12
1119,90,122,SMS,Cobrança,2026-02-05,2026-02-05,Enviado,Sem Resposta,2,2026,0.12
1120,90,122,WhatsApp,CNH Pendência,2027-01-12,,Agendado,,1,2027,0.25
1121,90,122,Carta,Cobrança,2026-06-21,2026-06-21,Enviado,Sem Resposta,6,2026,4.5
1122,90,122,WhatsApp,Lembrete Parcela,2025-03-11,2025-03-11,Enviado,Respondido,3,2025,0.25
1123,90,122,Email,Cobrança,2026-06-06,2026-06-06,Enviado,Sem Resposta,6,2026,0.03
1124,90,122,SMS,CNH Pendência,2025-04-16,2025-04-16,Enviado,Sem Resposta,4,2025,0.12
1125,90,122,Email,Oferta Cross-sell,2025-02-21,2025-02-21,Enviado,Sem Resposta,2,2025,0.03
1126,90,122,Push,Cobrança,2025-11-22,2025-11-22,Enviado,Sem Resposta,11,2025,0.01
1127,16,20,Email,CNH Pendência,2025-04-04,,Cancelado,,4,2025,0.03
1128,16,20,SMS,Oferta Cross-sell,2025-04-16,2025-04-16,Enviado,Sem Resposta,4,2025,0.12
1129,16,20,WhatsApp,Lembrete Parcela,2025-04-16,2025-04-16,Enviado,Respondido,4,2025,0.25
1130,16,20,Email,Oferta Cross-sell,2026-12-11,,Agendado,,12,2026,0.03
1131,16,20,SMS,Entrega Veículo,2026-04-27,2026-04-27,Enviado,Sem Resposta,4,2026,0.12
1132,171,227,WhatsApp,Oferta Cross-sell,2025-07-23,2025-07-23,Enviado,Respondido,7,2025,0.25
1133,171,227,WhatsApp,CNH Pendência,2026-10-25,,Agendado,,10,2026,0.25
1134,171,227,Email,Entrega Veículo,2025-09-19,2025-09-19,Enviado,Sem Resposta,9,2025,0.03
1135,171,227,Email,Oferta Cross-sell,2025-06-03,2025-06-03,Enviado,Respondido,6,2025,0.03
1136,208,275,WhatsApp,Entrega Veículo,2026-06-06,2026-06-06,Enviado,Respondido,6,2026,0.25
1137,208,275,SMS,Renovação,2026-05-09,2026-05-09,Enviado,Respondido,5,2026,0.12
1138,208,275,Email,Lembrete Parcela,2026-03-12,2026-03-12,Enviado,Sem Resposta,3,2026,0.03
1139,191,254,WhatsApp,Cobrança,2026-08-02,,Agendado,,8,2026,0.25
1140,191,254,Email,Cobrança,2026-04-19,2026-04-19,Enviado,Pagou,4,2026,0.03
1141,191,254,WhatsApp,Renovação,2025-09-19,2025-09-19,Enviado,Sem Resposta,9,2025,0.25
1142,191,254,WhatsApp,CNH Pendência,2025-05-09,,Falhou,,5,2025,0.25
1143,191,254,SMS,Renovação,2025-09-02,2025-09-02,Enviado,Sem Resposta,9,2025,0.12
1144,191,254,Push,CNH Pendência,2026-08-01,,Falhou,,8,2026,0.01
1145,191,254,WhatsApp,Cobrança,2026-04-13,2026-04-13,Enviado,Respondido,4,2026,0.25
1146,191,254,WhatsApp,CNH Pendência,2026-11-30,,Agendado,,11,2026,0.25
1147,71,94,WhatsApp,Renovação,2026-08-31,,Agendado,,8,2026,0.25
1148,71,94,Email,CNH Pendência,2025-05-12,2025-05-12,Enviado,Sem Resposta,5,2025,0.03
1149,71,94,Email,Oferta Cross-sell,2025-03-04,2025-03-04,Enviado,Pagou,3,2025,0.03
1150,71,94,SMS,Cobrança,2025-10-13,2025-10-13,Enviado,Sem Resposta,10,2025,0.12
1151,71,94,SMS,Cobrança,2026-08-14,,Agendado,,8,2026,0.12
1152,14,17,Email,Lembrete Parcela,2027-01-17,,Agendado,,1,2027,0.03
1153,14,17,Email,Renovação,2026-11-18,,Agendado,,11,2026,0.03
1154,14,17,WhatsApp,Entrega Veículo,2026-05-02,2026-05-02,Enviado,Sem Resposta,5,2026,0.25
1155,14,17,Email,Oferta Cross-sell,2026-04-12,2026-04-12,Enviado,Respondido,4,2026,0.03
1156,210,278,Email,Lembrete Parcela,2026-09-19,,Agendado,,9,2026,0.03
1157,210,278,SMS,Cobrança,2026-01-11,2026-01-11,Enviado,Opt-out,1,2026,0.12
